lon,lat
142.4373966,-32.479131
142.4357654,-32.48151528
142.4345419,-32.48389956
142.4333184,-32.48628384
142.4329106,-32.48866812
142.4325028,-32.4910524
142.4325028,-32.49343668
142.432095,-32.49582096
142.4312793,-32.49820524
142.4308715,-32.50058952
142.4300559,-32.5029738
142.4292402,-32.50535808
142.4280168,-32.50774236
142.4276089,-32.51012664
142.4267933,-32.51251092
142.4259777,-32.5148952
142.4239385,-32.51727948
142.4218994,-32.51966376
142.4194525,-32.52165066
142.4178212,-32.52403493
142.4153743,-32.52641921
142.4129274,-32.52840611
142.4104804,-32.52999563
142.4080335,-32.53079039
142.4059944,-32.53317467
142.4055866,-32.53555895
142.4047709,-32.53794323
142.4043631,-32.54032751
142.4035475,-32.54271179
142.4035475,-32.54509607
142.4027318,-32.54748035
142.4006927,-32.54986463
142.3990615,-32.55224891
142.397838,-32.55463319
142.3957989,-32.55701747
142.393352,-32.55900437
142.3913128,-32.56138865
142.3892737,-32.56377293
142.3868268,-32.56536245
142.3843799,-32.56655459
142.381933,-32.56734934
142.379486,-32.5681441
142.3770391,-32.56854148
142.3745922,-32.56854148
142.3713296,-32.56854148
142.3688827,-32.56854148
142.3664358,-32.56854148
142.3639888,-32.56933624
142.3615419,-32.56973362
142.359095,-32.57092576
142.356648,-32.5721179
142.3542011,-32.57291266
142.3517542,-32.5741048
142.3493073,-32.57489956
142.3468603,-32.5760917
142.3444134,-32.57728384
142.3419665,-32.57847598
142.3395196,-32.5800655
142.3370726,-32.5820524
142.3346257,-32.5840393
142.3321788,-32.58642358
142.3297318,-32.58761572
142.3272849,-32.58841048
142.3244302,-32.58920524
142.3219832,-32.58920524
142.3195363,-32.58960262
142.3170894,-32.58960262
142.3142346,-32.58960262
142.3117877,-32.58960262
142.3093408,-32.58960262
142.3068939,-32.58960262
142.3044469,-32.59
142.302,-32.59
142.2995531,-32.59
142.2971061,-32.59
142.2942514,-32.59
142.2918045,-32.59
142.2893575,-32.58960262
142.2869106,-32.58880786
142.2844637,-32.58841048
142.2820168,-32.58880786
142.2795698,-32.58960262
142.2771229,-32.59
142.274676,-32.59
142.2718212,-32.58960262
142.2693743,-32.58920524
142.2669274,-32.58880786
142.2644804,-32.5880131
142.2620335,-32.58682096
142.2595866,-32.58523144
142.2587709,-32.58125764
