lon,lat
-111.0270213,35.02235144
-111.0270851,35.02239435
-111.0271596,35.02243726
-111.0272234,35.02246587
-111.0272872,35.02249447
-111.0273617,35.02252308
-111.0274255,35.02256599
-111.0274894,35.02262321
-111.0275532,35.02269472
-111.027617,35.02278054
-111.0276809,35.02285206
-111.0277447,35.02289497
-111.0278085,35.02293788
-111.0278723,35.02296649
-111.0279362,35.0230094
-111.028,35.02303801
-111.0280638,35.02306661
-111.0281277,35.02310952
-111.0281915,35.02315243
-111.0282553,35.02320965
-111.0283191,35.02325256
-111.028383,35.02332408
-111.0284468,35.0234099
-111.0284894,35.02349572
-111.0285426,35.02358154
-111.0285745,35.02366736
-111.0286383,35.02375318
-111.0287021,35.02381039
-111.028766,35.02385331
-111.0288298,35.02392482
-111.0288723,35.02401064
-111.0289255,35.02409646
-111.0289468,35.02418229
-111.0289681,35.02426811
-111.0289681,35.02435393
-111.0289787,35.02443975
-111.0290213,35.02452557
-111.0290851,35.02458278
-111.0291489,35.0246543
-111.0291915,35.02474012
-111.0292553,35.02482594
-111.0292766,35.02491176
-111.0292979,35.02499758
-111.0293085,35.0250834
-111.0293085,35.02516923
-111.0293085,35.02525505
-111.0293085,35.02534087
-111.0293085,35.02542669
-111.0293085,35.02551251
-111.0293085,35.02559833
-111.0293511,35.02568415
-111.0294149,35.02575567
-111.0294681,35.02584149
-111.0295213,35.02592731
-111.0295426,35.02601313
-111.0295532,35.02609895
-111.0295745,35.02618477
-111.0296064,35.02627059
-111.0296489,35.02635641
-111.0296702,35.02644224
-111.0296915,35.02652806
-111.029734,35.02661388
-111.0297872,35.0266997
-111.0298404,35.02678552
-111.0298617,35.02687134
-111.0298617,35.02695716
-111.0298511,35.02704298
-111.0298191,35.0271288
-111.0298085,35.02721462
-111.0298298,35.02730044
-111.0298511,35.02740057
-111.0298723,35.02748639
-111.0298936,35.02757221
-111.0298936,35.02765803
-111.0298936,35.02774385
-111.029883,35.02784398
-111.0298723,35.0279298
-111.0298723,35.02801562
-111.029883,35.02810144
-111.0299255,35.02818726
-111.0299681,35.02827308
-111.0299894,35.0283589
-111.03,35.02844472
-111.0299894,35.02853054
-111.0299894,35.02861636
-111.0299681,35.02870219
-111.0299255,35.02878801
-111.0298723,35.02887383
-111.0298298,35.02895965
-111.0297872,35.02904547
-111.0297553,35.02913129
-111.0297234,35.02921711
-111.0297234,35.02930293
-111.0297234,35.02938875
-111.029734,35.02947457
-111.029734,35.02956039
-111.0296915,35.02964622
-111.0296277,35.02971773
-111.0295957,35.02980355
-111.0295745,35.02988937
-111.0295638,35.0299752
-111.0295106,35.03006102
-111.0294681,35.03014684
-111.0294043,35.03020405
-111.0293404,35.03026127
-111.0292766,35.03030418
-111.0292128,35.03034709
-111.0291489,35.03036139
-111.0290851,35.03039
-111.0290213,35.0304186
-111.0289574,35.03044721
-111.0288936,35.03050442
-111.0288298,35.03057594
-111.028766,35.03063316
-111.0287021,35.03069037
-111.0286383,35.03074758
-111.0285745,35.03077619
-111.0285106,35.0308191
-111.0284468,35.03084771
-111.028383,35.03087632
-111.0283191,35.03090492
-111.0282553,35.03093353
-111.0281915,35.03094783
-111.0281277,35.03097644
-111.0280638,35.03101935
-111.028,35.03107656
-111.0279362,35.03113378
-111.0278723,35.03113378
-111.0278085,35.03116238
